"","yarbus_file","subject","interest_period","session","trial","aoi3","condition","first_look"
"987","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,3,"face","control",0
"988","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,4,"face","pointing",1670
"989","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,4,"body","pointing",901
"990","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,4,"correct bowl","pointing",0
"991","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,5,"face","pointing",0
"992","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,6,"face","pointing",0
"993","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,6,"body","pointing",1746
"994","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,6,"hand","pointing",477
"995","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,7,"face","pointing",1503
"996","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,7,"hand","pointing",0
"997","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,7,"correct bowl","pointing",368
"998","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,8,"face","control",0
"999","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,9,"body","gazing",0
"1000","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,9,"correct bowl","gazing",273
"1001","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,10,"body","gazing",0
"1002","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,11,"body","gazing",827
"1003","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,11,"correct bowl","gazing",0
"1004","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,12,"hand","gazing",0
"1005","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,13,"body","control",0
"1006","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,14,"body","gazing",0
"1007","mobileET_ostension_timo_s1_yarbus","Timo2","signaling",1,15,"body","gazing",0
"1008","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,1,"face","p+g",0
"1009","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,1,"hand","p+g",602
"1010","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,2,"body","p+g",0
"1011","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,2,"hand","p+g",133
"1012","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,3,"face","control",0
"1013","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,3,"correct bowl","control",543
"1014","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,4,"face","p+g",400
"1015","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,4,"correct bowl / hand","p+g",800
"1016","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,4,"correct bowl","p+g",0
"1017","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,5,"face","p+g",0
"1018","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,6,"hand","p+g",0
"1019","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,7,"face","p+g",0
"1020","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,7,"hand","p+g",336
"1021","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,8,"face","control",0
"1022","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,9,"face","throwing",0
"1023","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,9,"body","throwing",528
"1024","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,10,"body","throwing",300
"1025","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,10,"hand","throwing",0
"1026","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,11,"face","throwing",623
"1027","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,11,"body","throwing",0
"1028","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,12,"face","throwing",0
"1029","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,12,"body","throwing",347
"1030","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,12,"hand","throwing",247
"1031","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,12,"correct bowl","throwing",1049
"1032","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,13,"body","control",0
"1033","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,13,"incorrect bowl","control",1025
"1034","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,14,"body","throwing",0
"1035","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,15,"body","throwing",0
"1036","mobileET_ostension_timo_s2_yarbus","Timo2","signaling",2,15,"correct bowl","throwing",1378
"1037","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,1,"face","throwing",1936
"1038","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,1,"body","throwing",201
"1039","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,1,"hand","throwing",0
"1040","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,2,"face","throwing",0
"1041","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,2,"body","throwing",2850
"1042","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,2,"correct bowl","throwing",2183
"1043","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,2,"incorrect bowl","throwing",548
"1044","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,3,"face","control",0
"1045","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,4,"face","throwing",0
"1046","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,4,"body","throwing",2071
"1047","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,4,"hand","throwing",236
"1048","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,4,"correct bowl","throwing",402
"1049","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,5,"face","throwing",2012
"1050","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,5,"hand","throwing",0
"1051","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,5,"correct bowl","throwing",444
"1052","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,6,"face","throwing",969
"1053","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,6,"body","throwing",635
"1054","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,6,"hand","throwing",0
"1055","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,6,"correct bowl","throwing",434
"1056","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,7,"face","throwing",0
"1057","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,7,"body","throwing",936
"1058","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,7,"hand","throwing",67
"1059","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,7,"correct bowl","throwing",567
"1060","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,8,"face","control",0
"1061","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,9,"face","p+g",2227
"1062","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,9,"hand","p+g",526
"1063","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,9,"correct bowl","p+g",0
"1064","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,9,"occluder","p+g",1359
"1065","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,10,"hand","p+g",0
"1066","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,11,"face","p+g",1582
"1067","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,11,"body","p+g",581
"1068","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,11,"correct bowl","p+g",0
"1069","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,12,"face","p+g",1791
"1070","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,12,"hand","p+g",0
"1071","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,13,"face","control",0
"1072","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,14,"face","p+g",2002
"1073","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,14,"body","p+g",1769
"1074","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,14,"hand","p+g",0
"1075","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,15,"body","p+g",1328
"1076","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,15,"hand","p+g",0
"1077","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,15,"correct bowl","p+g",59
"1078","mobileET_ostention_diara_s2_yarbus_new","Diara","signaling",1,15,"incorrect bowl","p+g",959
